rating,easy,medium,hard,acceptance,weekly
2401.0,167.0,99.0,51.0,70.0,0.0
2401.0,42.0,52.0,29.0,75.0,0.0
2401.0,197.0,119.0,102.0,50.0,13.0
2401.0,48.0,68.0,101.0,55.0,0.0
2401.0,139.0,106.0,118.0,10.0,0.0
2401.0,8.0,11.0,6.0,5.0,0.0
2401.0,180.0,135.0,189.0,65.0,0.0
2401.0,33.0,88.0,75.0,50.0,0.0
2400.0,146.0,107.0,117.0,90.0,6.0
2400.0,86.0,103.0,52.0,10.0,0.0
2400.0,27.0,21.0,13.0,70.0,0.0
2400.0,51.0,55.0,50.0,20.0,0.0
2400.0,99.0,97.0,132.0,55.0,0.0
2400.0,60.0,55.0,250.0,65.0,0.0
2400.0,43.0,45.0,77.0,70.0,0.0
2400.0,29.0,30.0,13.0,45.0,0.0
2400.0,47.0,112.0,147.0,50.0,0.0
2400.0,80.0,75.0,17.0,60.0,0.0
2400.0,100.0,83.0,93.0,55.0,0.0
2399.0,82.0,84.0,107.0,55.0,0.0
2398.0,60.0,53.0,14.0,70.0,0.0
2398.0,45.0,37.0,15.0,90.0,9.0
2397.0,228.0,144.0,168.0,65.0,1.0
2397.0,62.0,73.0,69.0,60.0,0.0
2396.0,36.0,36.0,49.0,20.0,5.0
2396.0,183.0,133.0,81.0,70.0,0.0
2396.0,37.0,34.0,32.0,45.0,0.0
2396.0,178.0,117.0,108.0,60.0,0.0
2395.0,52.0,37.0,79.0,55.0,0.0
2395.0,54.0,87.0,146.0,45.0,0.0
2394.0,15.0,8.0,6.0,40.0,0.0
2394.0,227.0,158.0,71.0,55.0,5.0
2394.0,52.0,59.0,220.0,20.0,0.0
2394.0,94.0,87.0,54.0,55.0,0.0
2394.0,55.0,60.0,67.0,50.0,0.0
2394.0,65.0,69.0,10.0,80.0,0.0
2393.0,234.0,234.0,99.0,85.0,0.0
2393.0,113.0,76.0,121.0,70.0,0.0
2393.0,10.0,24.0,15.0,70.0,0.0
2392.0,23.0,16.0,8.0,45.0,0.0
2392.0,53.0,61.0,223.0,60.0,2.0
2392.0,176.0,123.0,44.0,35.0,0.0
2391.0,149.0,117.0,142.0,25.0,0.0
2391.0,19.0,15.0,9.0,70.0,0.0
2391.0,133.0,191.0,106.0,80.0,0.0
2391.0,97.0,180.0,153.0,55.0,0.0
2390.0,129.0,130.0,45.0,60.0,0.0
2390.0,155.0,111.0,124.0,55.0,0.0
2389.0,98.0,138.0,219.0,25.0,27.0
2389.0,188.0,146.0,154.0,50.0,6.0
2389.0,112.0,148.0,94.0,70.0,0.0
2389.0,24.0,15.0,6.0,50.0,0.0
2389.0,16.0,30.0,280.0,45.0,0.0
2389.0,142.0,123.0,98.0,75.0,1.0
2388.0,114.0,193.0,132.0,80.0,0.0
2388.0,158.0,153.0,143.0,60.0,11.0
2388.0,41.0,35.0,42.0,50.0,0.0
2388.0,49.0,64.0,69.0,45.0,0.0
2388.0,68.0,39.0,12.0,30.0,0.0
2388.0,243.0,119.0,79.0,50.0,0.0
2387.0,20.0,20.0,204.0,30.0,1.0
2386.0,42.0,37.0,21.0,25.0,0.0
2386.0,41.0,58.0,76.0,55.0,0.0
2386.0,66.0,65.0,56.0,40.0,0.0
2384.0,41.0,28.0,23.0,75.0,0.0
2384.0,284.0,199.0,99.0,75.0,0.0
2384.0,104.0,79.0,91.0,20.0,3.0
2383.0,111.0,227.0,186.0,60.0,0.0
2382.0,10.0,12.0,369.0,60.0,4.0
2382.0,33.0,38.0,189.0,55.0,0.0
2381.0,110.0,80.0,147.0,30.0,7.0
2381.0,35.0,85.0,143.0,40.0,0.0
2381.0,191.0,197.0,99.0,65.0,0.0
2380.0,54.0,75.0,122.0,35.0,0.0
2380.0,91.0,79.0,85.0,45.0,0.0
2379.0,301.0,127.0,37.0,45.0,0.0
2379.0,287.0,109.0,27.0,35.0,0.0
2378.0,32.0,22.0,26.0,30.0,0.0
2378.0,15.0,12.0,11.0,60.0,0.0
2378.0,20.0,14.0,7.0,50.0,0.0
2378.0,109.0,49.0,16.0,35.0,0.0
2377.0,19.0,26.0,43.0,35.0,17.0
2377.0,18.0,18.0,10.0,25.0,0.0
2376.0,135.0,91.0,171.0,45.0,4.0
2376.0,103.0,113.0,140.0,45.0,0.0
2376.0,16.0,11.0,12.0,55.0,0.0
2376.0,104.0,44.0,10.0,55.0,0.0
2376.0,84.0,97.0,180.0,55.0,0.0
2375.0,107.0,142.0,95.0,55.0,0.0
2375.0,0.0,0.0,0.0,0.0,0.0
2374.0,42.0,20.0,10.0,15.0,2.0
2374.0,21.0,31.0,48.0,70.0,0.0
2373.0,68.0,79.0,44.0,20.0,0.0
2373.0,30.0,35.0,25.0,30.0,0.0
2373.0,119.0,109.0,100.0,55.0,1.0
2373.0,133.0,111.0,82.0,20.0,0.0
2373.0,12.0,57.0,239.0,45.0,2.0
2372.0,82.0,64.0,29.0,55.0,0.0
2372.0,43.0,45.0,115.0,45.0,20.0
2372.0,89.0,87.0,51.0,80.0,0.0
2371.0,26.0,33.0,3.0,75.0,0.0
2370.0,63.0,83.0,52.0,45.0,0.0
2370.0,241.0,164.0,66.0,60.0,0.0
2370.0,32.0,20.0,89.0,40.0,23.0
2370.0,62.0,84.0,98.0,50.0,0.0
2370.0,88.0,103.0,114.0,50.0,0.0
2369.0,11.0,14.0,1.0,5.0,0.0
2369.0,111.0,156.0,108.0,35.0,0.0
2369.0,73.0,39.0,57.0,40.0,0.0
2369.0,219.0,109.0,24.0,55.0,5.0
2369.0,180.0,127.0,97.0,40.0,7.0
2368.0,23.0,46.0,40.0,55.0,0.0
2368.0,196.0,180.0,134.0,80.0,25.0
2368.0,172.0,120.0,80.0,45.0,0.0
2367.0,123.0,78.0,117.0,45.0,0.0
2367.0,15.0,75.0,109.0,40.0,0.0
2367.0,92.0,71.0,36.0,55.0,0.0
2367.0,20.0,25.0,189.0,20.0,0.0
2366.0,37.0,49.0,334.0,65.0,8.0
2365.0,102.0,92.0,217.0,30.0,0.0
2365.0,65.0,78.0,91.0,55.0,0.0
2365.0,288.0,178.0,104.0,75.0,0.0
2365.0,49.0,37.0,16.0,30.0,6.0
2364.0,122.0,113.0,42.0,70.0,0.0
2364.0,116.0,103.0,93.0,45.0,3.0
2364.0,13.0,17.0,86.0,0.0,0.0
2363.0,145.0,175.0,108.0,50.0,6.0
2363.0,61.0,117.0,133.0,45.0,0.0
2362.0,189.0,138.0,108.0,80.0,0.0
2362.0,178.0,130.0,99.0,70.0,2.0
2362.0,30.0,24.0,12.0,50.0,0.0
2362.0,18.0,64.0,143.0,40.0,0.0
2362.0,96.0,71.0,39.0,60.0,12.0
2361.0,105.0,109.0,69.0,60.0,0.0
2360.0,181.0,110.0,37.0,40.0,4.0
2360.0,85.0,58.0,120.0,15.0,0.0
2360.0,106.0,185.0,229.0,60.0,7.0
2359.0,27.0,18.0,7.0,25.0,0.0
2359.0,103.0,105.0,143.0,45.0,11.0
2358.0,60.0,56.0,11.0,30.0,0.0
2358.0,42.0,68.0,118.0,40.0,14.0
2358.0,91.0,61.0,62.0,55.0,0.0
2358.0,94.0,94.0,117.0,15.0,8.0
2357.0,65.0,63.0,27.0,60.0,3.0
2357.0,83.0,59.0,136.0,35.0,0.0
2357.0,203.0,160.0,64.0,40.0,0.0
2357.0,47.0,60.0,211.0,40.0,0.0
2357.0,80.0,110.0,49.0,40.0,0.0
2357.0,65.0,101.0,79.0,75.0,0.0
2355.0,169.0,154.0,115.0,40.0,3.0
2354.0,214.0,159.0,81.0,95.0,5.0
2354.0,49.0,44.0,141.0,20.0,0.0
2354.0,195.0,171.0,72.0,60.0,0.0
2354.0,28.0,34.0,221.0,15.0,12.0
2354.0,46.0,111.0,56.0,80.0,0.0
2353.0,63.0,66.0,157.0,30.0,0.0
2353.0,248.0,152.0,42.0,60.0,4.0
2353.0,179.0,144.0,198.0,70.0,3.0
2352.0,161.0,116.0,35.0,45.0,0.0
2352.0,216.0,162.0,84.0,45.0,0.0
2352.0,241.0,177.0,120.0,75.0,0.0
2352.0,66.0,111.0,205.0,50.0,0.0
2351.0,162.0,138.0,82.0,40.0,5.0
2351.0,112.0,149.0,56.0,75.0,0.0
2351.0,48.0,60.0,154.0,55.0,0.0
2350.0,51.0,44.0,194.0,25.0,13.0
2350.0,142.0,80.0,48.0,50.0,39.0
2350.0,48.0,47.0,22.0,10.0,0.0
2350.0,39.0,28.0,16.0,55.0,3.0
2349.0,94.0,91.0,208.0,35.0,2.0
2349.0,48.0,30.0,121.0,55.0,0.0
2349.0,259.0,230.0,38.0,25.0,0.0
2349.0,12.0,9.0,2.0,25.0,0.0
2349.0,41.0,55.0,261.0,45.0,5.0
2349.0,63.0,104.0,77.0,30.0,0.0
2348.0,61.0,44.0,179.0,35.0,0.0
2348.0,58.0,64.0,277.0,30.0,0.0
2348.0,22.0,27.0,35.0,35.0,1.0
2348.0,245.0,202.0,72.0,70.0,0.0
2347.0,18.0,9.0,13.0,65.0,0.0
2347.0,81.0,84.0,70.0,45.0,0.0
2347.0,351.0,184.0,57.0,40.0,0.0
2347.0,79.0,80.0,55.0,20.0,8.0
2347.0,392.0,77.0,3.0,40.0,0.0
2347.0,201.0,169.0,83.0,55.0,0.0
2347.0,90.0,123.0,160.0,40.0,0.0
2346.0,211.0,111.0,98.0,50.0,21.0
2345.0,16.0,19.0,6.0,30.0,0.0
2345.0,212.0,158.0,85.0,65.0,0.0
2345.0,203.0,148.0,181.0,35.0,4.0
2345.0,117.0,174.0,134.0,65.0,0.0
2344.0,138.0,113.0,210.0,50.0,0.0
2344.0,89.0,81.0,80.0,45.0,0.0
2344.0,143.0,100.0,83.0,45.0,0.0
2343.0,62.0,101.0,160.0,70.0,0.0
2343.0,372.0,49.0,16.0,55.0,0.0
2342.0,31.0,62.0,42.0,65.0,0.0
2342.0,119.0,88.0,84.0,40.0,9.0
2342.0,21.0,64.0,115.0,40.0,0.0
2342.0,54.0,44.0,27.0,85.0,0.0
2341.0,86.0,133.0,98.0,25.0,0.0
2341.0,22.0,26.0,130.0,40.0,2.0
2341.0,50.0,54.0,44.0,35.0,0.0
2341.0,84.0,74.0,47.0,75.0,0.0
2341.0,138.0,118.0,51.0,25.0,0.0
2340.0,19.0,20.0,28.0,65.0,2.0
2340.0,55.0,109.0,182.0,40.0,13.0
2340.0,27.0,21.0,76.0,40.0,0.0
2340.0,325.0,221.0,59.0,65.0,0.0
2340.0,86.0,104.0,109.0,30.0,2.0
2340.0,215.0,163.0,134.0,30.0,6.0
2340.0,17.0,19.0,190.0,20.0,21.0
2340.0,48.0,26.0,19.0,35.0,0.0
2340.0,170.0,230.0,111.0,45.0,2.0
2340.0,36.0,46.0,41.0,25.0,0.0
2340.0,128.0,144.0,75.0,50.0,13.0
2339.0,228.0,134.0,20.0,75.0,0.0
2339.0,14.0,6.0,10.0,35.0,3.0
2339.0,9.0,12.0,8.0,25.0,0.0
2339.0,186.0,168.0,132.0,55.0,0.0
2339.0,115.0,136.0,118.0,85.0,10.0
2339.0,71.0,64.0,70.0,70.0,0.0
2338.0,38.0,25.0,14.0,45.0,0.0
2338.0,108.0,76.0,12.0,0.0,0.0
2338.0,250.0,183.0,64.0,35.0,16.0
2338.0,146.0,112.0,82.0,45.0,0.0
2338.0,85.0,196.0,165.0,60.0,0.0
2338.0,28.0,92.0,128.0,60.0,0.0
2337.0,102.0,90.0,127.0,10.0,4.0
2337.0,22.0,19.0,10.0,40.0,0.0
2337.0,87.0,77.0,63.0,45.0,0.0
2336.0,135.0,129.0,294.0,65.0,0.0
2336.0,61.0,41.0,9.0,60.0,0.0
2336.0,41.0,57.0,40.0,60.0,0.0
2336.0,59.0,59.0,46.0,30.0,6.0
2336.0,92.0,30.0,9.0,15.0,1.0
2335.0,73.0,68.0,87.0,75.0,7.0
2335.0,69.0,56.0,77.0,45.0,0.0
2335.0,371.0,148.0,56.0,35.0,0.0
2335.0,254.0,160.0,39.0,40.0,4.0
2334.0,46.0,89.0,108.0,45.0,0.0
2334.0,49.0,71.0,120.0,45.0,0.0
2334.0,96.0,63.0,93.0,65.0,0.0
2334.0,33.0,25.0,5.0,70.0,0.0
2334.0,65.0,128.0,179.0,45.0,0.0
2334.0,31.0,20.0,22.0,40.0,0.0
2334.0,72.0,68.0,38.0,65.0,0.0
2333.0,166.0,116.0,91.0,55.0,8.0
2333.0,212.0,169.0,132.0,50.0,5.0
2333.0,133.0,121.0,236.0,45.0,0.0
2333.0,38.0,103.0,204.0,60.0,10.0
2333.0,132.0,88.0,97.0,70.0,0.0
2333.0,157.0,153.0,67.0,60.0,10.0
2333.0,328.0,196.0,149.0,95.0,0.0
2333.0,101.0,84.0,97.0,45.0,5.0
2332.0,162.0,147.0,91.0,55.0,0.0
2332.0,166.0,103.0,125.0,55.0,0.0
2332.0,96.0,78.0,160.0,50.0,1.0
2331.0,43.0,46.0,32.0,75.0,0.0
2331.0,248.0,144.0,32.0,75.0,0.0
2331.0,43.0,48.0,48.0,25.0,0.0
2331.0,75.0,71.0,49.0,0.0,0.0
2331.0,192.0,184.0,49.0,60.0,0.0
2331.0,42.0,45.0,13.0,55.0,0.0
2330.0,10.0,17.0,6.0,15.0,0.0
2330.0,85.0,78.0,53.0,55.0,0.0
2330.0,105.0,84.0,24.0,55.0,0.0
2330.0,61.0,67.0,36.0,65.0,0.0
2330.0,69.0,97.0,269.0,35.0,1.0
2329.0,302.0,172.0,138.0,45.0,0.0
2329.0,20.0,32.0,153.0,35.0,0.0
2329.0,79.0,68.0,54.0,50.0,0.0
2329.0,127.0,100.0,142.0,60.0,5.0
2329.0,41.0,22.0,4.0,35.0,0.0
2329.0,221.0,166.0,118.0,55.0,6.0
2329.0,16.0,27.0,277.0,40.0,11.0
2328.0,83.0,155.0,18.0,60.0,0.0
2328.0,105.0,148.0,188.0,50.0,0.0
2328.0,155.0,107.0,43.0,70.0,0.0
2328.0,112.0,66.0,46.0,60.0,0.0
2328.0,92.0,79.0,124.0,10.0,0.0
2328.0,119.0,63.0,63.0,35.0,0.0
2328.0,49.0,66.0,187.0,30.0,1.0
2328.0,124.0,106.0,39.0,60.0,18.0
2327.0,157.0,110.0,66.0,55.0,8.0
2327.0,305.0,171.0,20.0,75.0,0.0
2327.0,25.0,12.0,2.0,35.0,0.0
2327.0,177.0,125.0,125.0,50.0,4.0
2326.0,163.0,118.0,66.0,40.0,0.0
2326.0,41.0,33.0,61.0,45.0,0.0
2326.0,47.0,58.0,92.0,45.0,0.0
2326.0,16.0,35.0,40.0,15.0,0.0
2326.0,188.0,134.0,84.0,30.0,0.0
2326.0,128.0,86.0,40.0,25.0,3.0
2326.0,148.0,147.0,78.0,35.0,4.0
2326.0,63.0,109.0,84.0,60.0,0.0
2326.0,207.0,164.0,53.0,65.0,0.0
2325.0,22.0,10.0,6.0,80.0,0.0
2325.0,98.0,110.0,116.0,50.0,2.0
2325.0,99.0,78.0,63.0,40.0,7.0
2324.0,143.0,176.0,72.0,50.0,0.0
2324.0,41.0,44.0,61.0,60.0,0.0
2324.0,32.0,17.0,11.0,65.0,0.0
2324.0,60.0,48.0,16.0,40.0,0.0
2323.0,182.0,204.0,101.0,55.0,2.0
2323.0,62.0,61.0,264.0,50.0,3.0
2322.0,45.0,53.0,82.0,40.0,0.0
2322.0,288.0,191.0,84.0,55.0,7.0
2322.0,47.0,98.0,47.0,65.0,0.0
2322.0,89.0,66.0,103.0,10.0,3.0
2322.0,105.0,101.0,91.0,20.0,0.0
2322.0,43.0,70.0,63.0,0.0,0.0
2322.0,135.0,114.0,150.0,75.0,0.0
2322.0,50.0,36.0,9.0,65.0,0.0
2322.0,36.0,20.0,13.0,70.0,0.0
2321.0,90.0,134.0,94.0,40.0,0.0
2321.0,15.0,18.0,25.0,25.0,0.0
2320.0,12.0,13.0,54.0,10.0,0.0
2320.0,81.0,68.0,95.0,55.0,4.0
2320.0,197.0,157.0,76.0,80.0,5.0
2320.0,56.0,52.0,13.0,40.0,0.0
2320.0,104.0,75.0,85.0,60.0,0.0
2320.0,48.0,29.0,31.0,70.0,0.0
2320.0,187.0,168.0,48.0,55.0,0.0
2319.0,115.0,125.0,207.0,60.0,8.0
2319.0,222.0,143.0,101.0,50.0,0.0
2319.0,62.0,87.0,155.0,40.0,0.0
2318.0,209.0,138.0,60.0,20.0,3.0
2318.0,137.0,104.0,80.0,80.0,0.0
2318.0,33.0,32.0,30.0,55.0,0.0
2318.0,244.0,183.0,86.0,10.0,13.0
2317.0,59.0,78.0,298.0,75.0,40.0
2317.0,145.0,211.0,83.0,30.0,0.0
2317.0,209.0,234.0,148.0,75.0,5.0
2317.0,71.0,61.0,161.0,60.0,0.0
2316.0,53.0,53.0,94.0,35.0,0.0
2316.0,250.0,110.0,19.0,40.0,0.0
2316.0,95.0,76.0,189.0,55.0,0.0
2316.0,119.0,144.0,31.0,15.0,0.0
2316.0,108.0,109.0,84.0,65.0,15.0
2316.0,175.0,152.0,103.0,60.0,0.0
2315.0,100.0,81.0,100.0,40.0,0.0
2315.0,146.0,130.0,112.0,50.0,2.0
2315.0,36.0,31.0,22.0,50.0,0.0
2315.0,276.0,149.0,68.0,50.0,0.0
2314.0,57.0,42.0,55.0,40.0,4.0
2314.0,175.0,133.0,48.0,80.0,0.0
2314.0,143.0,165.0,75.0,65.0,0.0
2314.0,75.0,69.0,84.0,50.0,0.0
2314.0,194.0,232.0,116.0,25.0,6.0
2314.0,169.0,105.0,118.0,60.0,0.0
2314.0,100.0,83.0,94.0,35.0,6.0
2313.0,119.0,132.0,113.0,65.0,0.0
2313.0,37.0,80.0,62.0,35.0,0.0
2313.0,157.0,163.0,150.0,10.0,0.0
2313.0,95.0,101.0,167.0,50.0,0.0
2313.0,6.0,21.0,17.0,35.0,0.0
2313.0,43.0,48.0,20.0,55.0,0.0
2312.0,34.0,21.0,16.0,75.0,0.0
2312.0,111.0,87.0,158.0,55.0,0.0
2311.0,62.0,106.0,44.0,5.0,0.0
2311.0,42.0,48.0,99.0,70.0,0.0
2311.0,268.0,207.0,100.0,75.0,8.0
2311.0,177.0,128.0,91.0,75.0,0.0
2311.0,102.0,108.0,79.0,50.0,0.0
2311.0,108.0,138.0,91.0,50.0,0.0
2311.0,107.0,71.0,69.0,65.0,0.0
2311.0,100.0,73.0,91.0,35.0,0.0
2310.0,64.0,71.0,123.0,65.0,0.0
2310.0,62.0,70.0,53.0,60.0,6.0
2310.0,66.0,47.0,35.0,40.0,0.0
2310.0,111.0,104.0,68.0,10.0,0.0
2310.0,38.0,64.0,132.0,60.0,0.0
2309.0,49.0,83.0,137.0,60.0,5.0
2309.0,125.0,68.0,23.0,30.0,0.0
2309.0,33.0,39.0,215.0,35.0,0.0
2309.0,144.0,160.0,80.0,70.0,0.0
2309.0,120.0,97.0,115.0,65.0,1.0
2309.0,55.0,38.0,17.0,60.0,0.0
2309.0,23.0,19.0,13.0,35.0,0.0
2309.0,36.0,27.0,49.0,30.0,0.0
2308.0,106.0,124.0,169.0,0.0,9.0
2308.0,210.0,155.0,82.0,55.0,0.0
2308.0,43.0,48.0,33.0,15.0,0.0
2308.0,49.0,65.0,119.0,50.0,1.0
2308.0,55.0,70.0,45.0,50.0,0.0
2308.0,210.0,104.0,35.0,65.0,0.0
2308.0,183.0,125.0,45.0,30.0,5.0
2308.0,168.0,111.0,108.0,85.0,24.0
2308.0,185.0,166.0,57.0,45.0,0.0
2308.0,119.0,88.0,117.0,55.0,4.0
2307.0,55.0,40.0,20.0,60.0,0.0
2307.0,282.0,215.0,62.0,50.0,0.0
2307.0,121.0,120.0,58.0,30.0,0.0
2307.0,57.0,91.0,68.0,30.0,0.0
2307.0,52.0,25.0,195.0,40.0,0.0
2307.0,86.0,65.0,35.0,55.0,0.0
2306.0,157.0,115.0,194.0,50.0,1.0
2305.0,202.0,130.0,133.0,45.0,0.0
2305.0,20.0,9.0,2.0,45.0,0.0
2305.0,20.0,11.0,30.0,25.0,0.0
2305.0,74.0,59.0,80.0,60.0,0.0
2304.0,119.0,114.0,88.0,55.0,0.0
2304.0,71.0,64.0,167.0,50.0,0.0
2304.0,38.0,36.0,271.0,45.0,3.0
2304.0,94.0,56.0,31.0,35.0,8.0
2304.0,90.0,246.0,69.0,60.0,0.0
2304.0,102.0,75.0,61.0,40.0,3.0
2304.0,34.0,33.0,24.0,50.0,1.0
2304.0,140.0,131.0,158.0,30.0,3.0
2304.0,130.0,93.0,21.0,25.0,0.0
2304.0,26.0,27.0,19.0,85.0,0.0
2303.0,97.0,98.0,37.0,40.0,0.0
2303.0,88.0,104.0,199.0,50.0,0.0
2303.0,132.0,88.0,74.0,45.0,0.0
2303.0,65.0,91.0,39.0,35.0,0.0
2303.0,137.0,90.0,34.0,10.0,0.0
2303.0,89.0,174.0,86.0,55.0,1.0
2302.0,53.0,50.0,156.0,45.0,0.0
2302.0,17.0,34.0,14.0,30.0,0.0
2302.0,117.0,108.0,137.0,65.0,0.0
2301.0,162.0,118.0,87.0,75.0,0.0
2301.0,225.0,116.0,96.0,50.0,0.0
2301.0,99.0,93.0,229.0,60.0,2.0
2301.0,91.0,96.0,35.0,40.0,1.0
2301.0,37.0,56.0,247.0,50.0,0.0
2301.0,63.0,76.0,127.0,50.0,0.0
2301.0,33.0,20.0,13.0,80.0,0.0
2301.0,103.0,75.0,57.0,45.0,0.0
2301.0,14.0,10.0,18.0,40.0,0.0
2300.0,21.0,24.0,10.0,50.0,0.0
2300.0,48.0,71.0,316.0,50.0,0.0
2300.0,146.0,77.0,54.0,35.0,0.0
2300.0,38.0,27.0,12.0,50.0,0.0
2300.0,36.0,30.0,26.0,50.0,0.0
2300.0,135.0,94.0,60.0,40.0,0.0
2300.0,144.0,96.0,20.0,55.0,0.0
2300.0,30.0,46.0,35.0,30.0,0.0
2300.0,22.0,8.0,4.0,45.0,0.0
2299.0,18.0,28.0,434.0,30.0,8.0
2299.0,85.0,72.0,32.0,55.0,0.0
2299.0,26.0,53.0,254.0,65.0,0.0
2299.0,138.0,126.0,64.0,50.0,22.0
2299.0,70.0,76.0,93.0,40.0,0.0
2299.0,242.0,121.0,21.0,65.0,0.0
2299.0,160.0,134.0,82.0,45.0,5.0
2299.0,191.0,115.0,53.0,60.0,0.0
2298.0,273.0,165.0,44.0,20.0,0.0
2298.0,124.0,74.0,31.0,50.0,3.0
2298.0,22.0,30.0,9.0,15.0,0.0
2298.0,202.0,120.0,93.0,100.0,0.0
2298.0,177.0,115.0,60.0,25.0,0.0
2298.0,35.0,59.0,143.0,55.0,0.0
2297.0,44.0,74.0,141.0,75.0,0.0
2296.0,100.0,127.0,140.0,25.0,1.0
2296.0,350.0,175.0,110.0,60.0,0.0
2296.0,15.0,8.0,6.0,35.0,0.0
2296.0,109.0,94.0,19.0,50.0,0.0
2296.0,13.0,11.0,8.0,35.0,0.0
2295.0,183.0,152.0,79.0,30.0,9.0
2295.0,155.0,125.0,93.0,40.0,2.0
2295.0,172.0,95.0,17.0,35.0,8.0
2295.0,71.0,96.0,77.0,80.0,0.0
2295.0,85.0,144.0,73.0,65.0,0.0
2295.0,34.0,52.0,286.0,55.0,4.0
2294.0,133.0,145.0,87.0,55.0,0.0
2294.0,12.0,27.0,19.0,5.0,0.0
2294.0,26.0,24.0,8.0,50.0,0.0
2294.0,28.0,47.0,170.0,60.0,0.0
2294.0,280.0,218.0,79.0,85.0,0.0
2294.0,273.0,135.0,30.0,55.0,0.0
2293.0,53.0,53.0,27.0,35.0,0.0
2293.0,221.0,139.0,81.0,60.0,0.0
2293.0,104.0,211.0,194.0,40.0,0.0
2293.0,175.0,201.0,102.0,65.0,0.0
2293.0,170.0,207.0,167.0,80.0,0.0
2293.0,101.0,74.0,16.0,50.0,0.0
2292.0,21.0,20.0,17.0,65.0,0.0
2292.0,29.0,32.0,182.0,30.0,0.0
2292.0,48.0,30.0,13.0,30.0,0.0
2292.0,42.0,42.0,27.0,55.0,2.0
2292.0,56.0,31.0,10.0,85.0,0.0
2292.0,101.0,77.0,39.0,50.0,0.0
2292.0,61.0,56.0,343.0,60.0,0.0
2291.0,79.0,49.0,32.0,70.0,0.0
2291.0,30.0,53.0,18.0,50.0,0.0
2291.0,128.0,99.0,172.0,15.0,5.0
2291.0,15.0,20.0,249.0,50.0,0.0
2291.0,37.0,14.0,3.0,45.0,0.0
2291.0,102.0,141.0,246.0,85.0,0.0
2291.0,122.0,142.0,95.0,60.0,0.0
2290.0,81.0,82.0,102.0,65.0,0.0
2290.0,124.0,95.0,46.0,30.0,0.0
2290.0,196.0,231.0,64.0,45.0,0.0
2290.0,120.0,140.0,67.0,40.0,0.0
2290.0,29.0,27.0,14.0,40.0,0.0
2289.0,136.0,118.0,81.0,35.0,8.0
2289.0,122.0,117.0,91.0,20.0,3.0
2289.0,9.0,38.0,22.0,50.0,0.0
2289.0,19.0,23.0,11.0,40.0,0.0
2289.0,92.0,122.0,98.0,40.0,0.0
2289.0,124.0,107.0,84.0,70.0,3.0
2289.0,95.0,123.0,317.0,40.0,0.0
2289.0,184.0,110.0,29.0,25.0,0.0
2289.0,141.0,78.0,22.0,25.0,0.0
2289.0,233.0,112.0,92.0,60.0,3.0
2289.0,82.0,94.0,228.0,45.0,2.0
2289.0,175.0,148.0,126.0,85.0,0.0
2288.0,50.0,78.0,111.0,15.0,0.0
2288.0,283.0,202.0,81.0,90.0,6.0
2288.0,46.0,46.0,279.0,60.0,1.0
2288.0,36.0,46.0,304.0,65.0,14.0
2288.0,35.0,52.0,35.0,55.0,6.0
2288.0,47.0,41.0,26.0,50.0,2.0
2288.0,146.0,219.0,87.0,35.0,0.0
2288.0,79.0,66.0,25.0,65.0,0.0
2287.0,81.0,38.0,8.0,75.0,0.0
2287.0,194.0,122.0,76.0,65.0,1.0
2286.0,40.0,43.0,210.0,30.0,0.0
2286.0,26.0,22.0,6.0,65.0,0.0
2286.0,54.0,76.0,75.0,75.0,0.0
2286.0,48.0,86.0,183.0,60.0,0.0
2286.0,62.0,45.0,159.0,40.0,7.0
2285.0,51.0,52.0,63.0,45.0,0.0
2285.0,222.0,170.0,108.0,75.0,5.0
2285.0,109.0,107.0,45.0,50.0,0.0
2285.0,150.0,112.0,68.0,45.0,0.0
2285.0,125.0,127.0,122.0,90.0,0.0
2285.0,30.0,30.0,3.0,55.0,0.0
2285.0,93.0,95.0,203.0,55.0,0.0
2284.0,30.0,43.0,135.0,35.0,0.0
2284.0,352.0,238.0,34.0,70.0,1.0
2283.0,38.0,75.0,83.0,45.0,0.0
2283.0,24.0,20.0,82.0,65.0,0.0
2283.0,96.0,96.0,153.0,45.0,8.0
2283.0,152.0,117.0,135.0,45.0,0.0
2283.0,79.0,85.0,177.0,40.0,0.0
2282.0,86.0,91.0,202.0,40.0,0.0
2282.0,143.0,67.0,170.0,75.0,0.0
2282.0,97.0,121.0,46.0,55.0,0.0
2282.0,306.0,215.0,101.0,85.0,15.0
2282.0,71.0,78.0,65.0,40.0,11.0
2282.0,164.0,176.0,110.0,65.0,9.0
2282.0,110.0,142.0,49.0,75.0,0.0
2282.0,29.0,21.0,27.0,35.0,0.0
2281.0,23.0,16.0,13.0,55.0,0.0
2281.0,22.0,17.0,57.0,40.0,7.0
2281.0,75.0,60.0,179.0,75.0,22.0
2281.0,123.0,107.0,71.0,60.0,0.0
2281.0,33.0,49.0,207.0,55.0,4.0
2281.0,131.0,78.0,91.0,20.0,0.0
2281.0,75.0,155.0,107.0,20.0,0.0
2281.0,110.0,122.0,90.0,15.0,2.0
2281.0,16.0,15.0,12.0,40.0,0.0
2281.0,121.0,133.0,141.0,50.0,4.0
2280.0,184.0,157.0,113.0,60.0,0.0
2280.0,62.0,87.0,130.0,55.0,0.0
2280.0,25.0,10.0,4.0,45.0,0.0
2280.0,89.0,195.0,81.0,55.0,0.0
